х1,х2,х3,х4,х5,х6,х7,х8,У
6.98,36.58,2.29,7.47,0.62,8.91,7.42,0.18,0
6.95,36.59,2.52,7.46,0.53,8.76,7.06,0.18,0
6.75,36.67,2.87,7.54,0.54,8.17,7.42,0.18,0
7.3,36.45,2.45,7.6,0.62,9.84,7.64,0.18,1
6.52,36.76,5.75,7.5,0.56,9.21,6.84,0.18,0
7.09,36.53,0.73,7.45,0.55,8.21,6.93,0.16,0
7.47,36.38,3.79,7.45,0.55,9.09,7.14,0.18,0
6.53,36.76,1.88,7.59,0.58,9.07,7.29,0.18,0
6.46,36.78,4.19,7.46,0.57,8.18,7.21,0.18,0
6.48,36.78,0.04,7.7,0.62,8.73,7.22,0.17,0
6.39,36.81,2.53,7.54,0.57,9.99,7.43,0.18,0
7.03,36.56,2.47,7.41,0.56,9.85,7.34,0.17,0
6.55,36.75,3.02,7.36,0.57,8.15,7.01,0.18,0
6.76,36.67,3.67,7.43,0.55,9.28,6.87,0.18,0
6.86,36.62,3.96,7.66,0.57,7.71,6.95,0.18,0
6.87,36.62,1.36,7.46,0.59,7.59,7.41,0.17,0
6.88,36.62,0.97,7.49,0.56,8.78,7.09,0.18,0
7.18,36.5,1.32,7.45,0.58,9.57,7.4,0.18,0
6.98,36.58,0.34,7.65,0.58,7.98,7.13,0.18,0
6.55,36.75,0.45,7.43,0.49,7.43,7.35,0.17,0
7.04,36.55,1.13,7.5,0.57,7.06,6.89,0.17,0
6.67,36.7,2.05,7.44,0.54,8.89,7.2,0.18,0
7.38,36.42,2.25,7.59,0.58,8.82,7.17,0.18,0
7.05,36.55,3.64,7.49,0.56,8.08,7.2,0.17,0
7.35,36.43,1.43,7.55,0.6,7.3,7.57,0.17,1
6.85,36.63,2.56,7.54,0.58,6.9,7.04,0.17,0
7.4,36.41,3.64,7.51,0.61,8.93,7.49,0.18,1
6.59,36.73,2.43,7.42,0.55,8.58,7.22,0.17,0
6.64,36.71,6.06,7.62,0.59,8.3,7.15,0.18,0
6.87,36.62,3.86,7.63,0.57,8.28,7.23,0.18,0
6.81,36.64,1.73,7.48,0.53,8.7,7.33,0.17,0
7.08,36.54,1.79,7.6,0.59,8.04,7.08,0.17,0
7.14,36.51,2.59,7.52,0.59,8.51,7.22,0.17,0
7.12,36.52,0.17,7.39,0.59,7.96,7.34,0.17,0
7.2,36.49,1.35,7.51,0.64,7.93,7.43,0.17,0
7.37,36.42,1.18,7.58,0.58,8.32,7.61,0.18,1
6.52,36.76,2.14,7.31,0.48,8.49,7.19,0.18,0
7.11,36.52,4.67,7.49,0.56,9.17,7.37,0.19,1
7.4,36.41,0.93,7.39,0.57,8.87,7.6,0.17,1
6.06,36.94,4.34,7.47,0.6,8.73,7.12,0.19,1
6.8,36.65,3.06,7.67,0.61,8.61,7.16,0.18,0
6.37,36.82,4.23,7.49,0.52,8.91,7.09,0.18,0
6.89,36.61,0.5,7.53,0.56,8.18,7.27,0.18,0
6.45,36.79,3.41,7.52,0.49,8.52,7,0.17,0
6.69,36.69,2.19,7.61,0.55,8.34,7.17,0.17,0
7.08,36.54,1.91,7.39,0.59,8.44,7.14,0.17,0
7.25,36.47,1.46,7.51,0.58,8.68,7.23,0.17,0
7.25,36.47,1.69,7.45,0.57,8.59,7.35,0.17,0
6.87,36.62,2.98,7.54,0.58,7.96,7.28,0.18,0
7.35,36.43,0.47,7.42,0.56,8.67,7.31,0.18,0
5.75,37.07,1.9,7.48,0.57,9.56,7.25,0.18,1
6.72,36.68,3.72,7.54,0.54,8.15,7.01,0.18,0
6.7,36.69,2.5,7.49,0.64,8.94,7.42,0.18,0
7.63,36.32,2.53,7.43,0.6,8.89,7.12,0.18,0
7.12,36.52,1.09,7.56,0.55,8.65,7.51,0.17,1
7.63,36.32,0.33,7.48,0.57,7.43,7.16,0.17,0
7.49,36.37,3.85,7.63,0.59,8.33,7.4,0.17,0
7.02,36.56,2.47,7.44,0.64,7.79,7.21,0.18,0
6.82,36.64,2.64,7.54,0.57,8.8,7.07,0.18,0
7.25,36.47,3.11,7.61,0.56,7.88,7.16,0.17,0
7.18,36.5,2.33,7.48,0.63,8.97,7.45,0.18,1
6.98,36.58,3.95,7.59,0.62,8.31,7.25,0.18,0
7.06,36.55,0.8,7.5,0.58,8.12,7.02,0.17,0
6.78,36.66,0.84,7.56,0.56,8.74,7.09,0.18,0
6.82,36.64,1.26,7.51,0.54,7.33,7.14,0.17,0
7.32,36.44,3.73,7.47,0.56,8.37,6.7,0.18,0
6.98,36.57,0.24,7.51,0.62,8.39,7.44,0.17,0
6.23,36.88,2.13,7.56,0.58,9.01,7.14,0.17,0
6.83,36.63,3.28,7.47,0.58,8.17,7.07,0.18,0
6.1,36.93,2,7.51,0.58,7.37,7.2,0.18,1
6.72,36.68,0.42,7.49,0.6,8.42,7.24,0.17,0
7.18,36.5,0.19,7.5,0.56,8.86,7.13,0.17,0
7.3,36.45,2.39,7.3,0.58,8.9,7.43,0.18,0
7.03,36.56,1.21,7.47,0.53,9.37,7.12,0.18,0
7.07,36.54,1.67,7.59,0.57,9.26,7.17,0.17,0
6.78,36.66,0.29,7.46,0.62,8.38,7.22,0.18,0
8.01,36.17,2.23,7.57,0.58,7.9,7.15,0.17,1
6.58,36.74,0.84,7.39,0.58,8.96,7.22,0.17,0
7.73,36.28,2.62,7.56,0.53,8.53,7.16,0.17,0
6.68,36.7,4.8,7.52,0.57,7.38,6.89,0.18,0
6.59,36.73,0.07,7.54,0.57,8.3,7.15,0.17,0
6.67,36.7,0.43,7.63,0.54,7.37,7.12,0.17,0
6.28,36.86,4.82,7.56,0.58,7.54,6.93,0.18,0
6.83,36.64,3.18,7.48,0.51,10.18,7.13,0.18,0
7.12,36.52,3.43,7.53,0.56,8.24,7.14,0.17,0
7.21,36.49,0.37,7.46,0.6,8.54,7.35,0.17,0
7.52,36.36,3.93,7.58,0.56,9.53,7.1,0.18,0
6.47,36.78,1.76,7.59,0.51,8.62,6.87,0.17,0
6.36,36.82,0.22,7.42,0.58,9.19,7.38,0.17,0
7.11,36.53,3.62,7.45,0.55,7.44,7.06,0.18,0
6.93,36.6,0.98,7.52,0.57,8.76,7.3,0.18,0
6.58,36.74,3.91,7.53,0.58,7.67,7.11,0.18,0
6.33,36.84,2.64,7.42,0.56,8.97,7.29,0.17,0
6.83,36.64,3.97,7.63,0.6,8.57,7.27,0.18,0
6.76,36.67,2.4,7.49,0.62,8.41,6.92,0.17,0
6.28,36.86,0.14,7.57,0.6,8.61,7.28,0.17,0
7.24,36.47,4.7,7.58,0.55,7.71,7.46,0.17,1
7.04,36.55,5.58,7.52,0.56,7.89,6.96,0.18,0
6.77,36.66,0.03,7.49,0.58,8,7.43,0.17,0
6.53,36.76,2.35,7.65,0.59,8.07,7.32,0.17,0
6.53,36.76,4.06,7.54,0.62,9.11,7.27,0.18,0
6.72,36.68,3.63,7.37,0.56,8.27,7.1,0.18,0
6.73,36.68,2.33,7.38,0.57,7.68,7.18,0.18,0
6.74,36.67,2.29,7.45,0.63,9.74,7.51,0.17,1
6.78,36.65,3.11,7.51,0.63,8.79,7.29,0.18,0
6.91,36.6,2.76,7.46,0.56,7.65,7.25,0.18,0
6.88,36.61,1.54,7.53,0.58,8.5,7.43,0.17,0
6.8,36.65,3.77,7.45,0.55,7.68,7.45,0.18,1
7.15,36.51,1.02,7.51,0.57,8.57,7.36,0.17,0
7.03,36.56,0.51,7.35,0.56,8.06,7.11,0.17,0
6.76,36.67,1.42,7.55,0.57,8.06,7.15,0.17,0
7.21,36.48,2.18,7.46,0.55,7.62,7.17,0.17,0
6.99,36.57,1.98,7.5,0.54,8.42,7.03,0.18,0
7.08,36.54,4.55,7.58,0.58,9.07,7.21,0.18,0
7,36.57,2.14,7.52,0.56,8.66,7.59,0.17,1
7.01,36.56,4.47,7.64,0.6,9.45,6.82,0.18,0
6.85,36.63,5.08,7.54,0.56,8.71,7.02,0.19,1
6.97,36.58,5.27,7.49,0.57,8.04,7.07,0.19,1
6.56,36.75,3.85,7.52,0.6,9.3,7.47,0.18,1
6.6,36.73,4.25,7.51,0.58,8.01,7.34,0.18,0
6.69,36.69,4.15,7.39,0.52,10.25,7.57,0.18,1
7.06,36.55,0.09,7.48,0.56,9.27,7.19,0.17,0
6.75,36.67,2.2,7.38,0.54,8.5,7.28,0.18,0
6.91,36.61,4.49,7.49,0.58,9.9,7.33,0.18,0
7.09,36.53,4.38,7.49,0.59,8.3,6.91,0.18,0
6.82,36.64,0.28,7.41,0.53,8.06,7.05,0.17,0
7.96,36.19,2.16,7.52,0.57,8.48,7.28,0.17,1
6.4,36.81,4.93,7.52,0.57,8.58,7.3,0.19,1
6.71,36.69,3.38,7.57,0.56,9.14,7,0.18,0
6.35,36.83,3.01,7.47,0.58,9.25,7.33,0.18,0
6.69,36.69,3.77,7.56,0.6,8.13,7.1,0.18,0
7.01,36.56,0.85,7.43,0.53,7.9,7.34,0.17,0
6.34,36.83,1.67,7.44,0.54,8.33,7.25,0.18,0
7.07,36.54,4.19,7.48,0.57,8.2,7.26,0.18,0
7.09,36.53,4.46,7.57,0.56,8.48,7.17,0.18,0
6.44,36.79,0.34,7.54,0.57,8.14,7.4,0.17,0
6.48,36.78,1.43,7.47,0.59,9.25,7.62,0.18,1
7.34,36.43,1.33,7.47,0.59,8.64,7.08,0.17,0
6.57,36.74,3.98,7.44,0.61,8.2,6.89,0.18,0
7.06,36.55,2.44,7.6,0.59,8.35,7.3,0.18,0
6.71,36.68,3.18,7.42,0.53,8.54,7.19,0.17,0
6.72,36.68,3.09,7.44,0.52,8.46,7.35,0.18,0
7.07,36.54,3.06,7.47,0.57,8.33,6.99,0.17,0
6.09,36.93,1.05,7.48,0.54,8.27,7.1,0.18,1
7.89,36.21,0.33,7.43,0.58,7.54,7.3,0.17,1
6.93,36.59,3.26,7.47,0.6,9.39,7.7,0.18,1
6.35,36.83,4.78,7.41,0.52,9.65,6.75,0.18,0
6.95,36.59,0.7,7.48,0.57,9.87,7.06,0.17,0
6.78,36.65,3.35,7.51,0.58,8.26,7.13,0.17,0
7.11,36.53,4.33,7.43,0.55,9.42,7.19,0.18,0
6.71,36.68,5.46,7.58,0.54,8.08,6.8,0.18,0
7.41,36.41,1.84,7.61,0.63,9.34,7.26,0.16,0
6.24,36.87,1.63,7.52,0.59,7.72,7.23,0.18,0
7.43,36.4,1.99,7.43,0.62,8.11,7.55,0.17,1
6.8,36.65,1.22,7.58,0.58,8.93,7.08,0.17,0
6.92,36.6,4.51,7.43,0.53,6.93,7.05,0.18,0
7.12,36.52,2.61,7.56,0.63,8.73,7.33,0.18,0
7.44,36.39,4.06,7.53,0.61,8.77,7.22,0.17,0
7.26,36.47,3.51,7.45,0.53,7.94,7.21,0.18,0
6.69,36.69,1.2,7.61,0.59,8.53,7.32,0.17,0
6.71,36.68,2.95,7.59,0.62,8.25,7.17,0.18,0
7.2,36.49,4.13,7.56,0.55,8.45,7.05,0.18,0
5.75,37.07,2.74,7.38,0.56,7.53,7.03,0.18,1
6.71,36.68,1.88,7.55,0.6,8.35,7.48,0.18,1
6.8,36.65,2.91,7.47,0.59,8.2,7.17,0.18,0
7.21,36.48,2.9,7.6,0.56,9.39,7.23,0.17,0
7.07,36.54,3.22,7.48,0.55,8.23,7.35,0.17,0
6.36,36.82,1.9,7.51,0.59,8.5,7.03,0.18,0
7.41,36.41,1.27,7.41,0.59,8.28,7.18,0.17,0
6.96,36.58,4.91,7.43,0.57,8.57,7.2,0.18,0
6.99,36.57,4.09,7.51,0.55,8.88,7.22,0.18,0
6.62,36.72,0.75,7.4,0.55,7.82,7.55,0.17,1
7.5,36.37,4.17,7.46,0.56,7.18,7.12,0.18,0
7.53,36.36,0.16,7.51,0.61,8.78,7.25,0.17,0
6.8,36.65,1.58,7.5,0.57,8.06,7.17,0.17,0
7.67,36.3,1.49,7.42,0.59,8.22,7.25,0.18,0
6.81,36.64,1.97,7.62,0.59,7.59,6.95,0.18,0
7.04,36.55,1.72,7.34,0.53,8.44,7.1,0.17,0
6.83,36.64,1.65,7.55,0.56,7.57,7.14,0.17,0
6.74,36.67,2.16,7.47,0.55,7.92,7.33,0.18,0
7.49,36.37,0.02,7.44,0.6,6.84,7.26,0.17,0
6.49,36.77,0.88,7.41,0.57,8.79,7.26,0.17,0
7.24,36.47,3.08,7.64,0.53,8.4,6.92,0.18,0
6.91,36.6,2.04,7.56,0.58,9.35,7.51,0.17,1
6.86,36.62,0.76,7.46,0.55,7.13,7.35,0.16,0
6.94,36.59,4.73,7.48,0.66,7.85,7.25,0.19,1
7.12,36.52,3.76,7.59,0.56,9.15,7.16,0.18,0
6.9,36.61,5.69,7.59,0.57,7.16,6.93,0.18,0
7.15,36.51,3.78,7.35,0.58,7.51,6.95,0.18,0
6.35,36.83,3.93,7.53,0.59,8.41,7.15,0.18,0
6.82,36.64,2.37,7.51,0.57,7.63,7.39,0.18,0
7.4,36.41,2.09,7.48,0.59,8.29,7.45,0.18,1
6.79,36.65,1.45,7.47,0.55,9.89,7.21,0.17,0
7.33,36.44,3.51,7.42,0.6,7.88,7.04,0.17,0
7.19,36.49,1.66,7.53,0.58,7.53,6.92,0.17,0
6.98,36.58,1.65,7.49,0.58,8.39,7.8,0.17,1
7.17,36.5,1.99,7.6,0.64,7.89,7.01,0.17,0
7.3,36.45,2.01,7.47,0.56,8.93,7.25,0.18,0
7.71,36.29,2.13,7.35,0.63,8.46,7.15,0.17,0
7.07,36.54,4.2,7.55,0.58,7.4,7.31,0.18,0
6.15,36.91,1.04,7.39,0.61,8.61,7.15,0.18,0
7.09,36.53,2.26,7.51,0.6,6.47,7.07,0.18,0
7.63,36.32,1.61,7.61,0.6,8.63,7.18,0.17,0
6.95,36.59,1.08,7.5,0.57,7.32,7.02,0.18,0
7.01,36.56,2.24,7.52,0.57,8.3,7.37,0.18,0
7.44,36.39,3.1,7.47,0.63,8.53,7.61,0.18,1
6.73,36.68,3.4,7.47,0.5,8.53,7.32,0.18,0
6.71,36.69,2.29,7.44,0.55,8.94,7.11,0.18,0
6.36,36.83,2.88,7.37,0.59,8.42,7.16,0.18,0
6.79,36.65,2.45,7.42,0.58,9.54,7.19,0.18,0
7.84,36.23,1.62,7.47,0.55,9.78,7.46,0.17,1
6.97,36.58,2.33,7.59,0.6,7.88,7.18,0.17,0
6.59,36.73,3.61,7.59,0.54,8.02,6.93,0.18,0
6.66,36.71,1.31,7.46,0.54,8.22,7.36,0.17,0
7.16,36.5,3.48,7.53,0.54,8.74,6.99,0.17,0
7,36.57,1.14,7.53,0.61,8.42,7.28,0.17,0
7.48,36.38,0.19,7.46,0.56,9.28,7.44,0.17,0
7.34,36.43,2.84,7.45,0.57,7.93,6.82,0.18,0
7.36,36.43,1.92,7.45,0.53,7.88,7.2,0.18,0
6.56,36.75,5,7.47,0.62,8.08,6.93,0.19,1
7.27,36.46,1.07,7.52,0.58,8.47,7.33,0.18,0
6.75,36.67,2.36,7.55,0.54,7.74,7.13,0.18,0
7.21,36.49,2.93,7.6,0.58,7.37,7.14,0.18,0
7.28,36.46,1.65,7.42,0.56,9.68,7.29,0.17,0
6.52,36.76,2.12,7.56,0.56,8.19,7.03,0.17,0
7.46,36.38,2.44,7.45,0.62,7.61,7.41,0.17,0
6.64,36.71,2.99,7.47,0.58,9.37,7.37,0.18,0
6.76,36.67,1.8,7.36,0.62,8.93,7.16,0.18,0
6.87,36.62,2.29,7.51,0.55,8.08,6.82,0.17,0
6.92,36.6,0.88,7.64,0.56,9.16,7.32,0.17,0
7.39,36.41,1.63,7.44,0.58,8.81,7.12,0.17,0
7.24,36.47,2.73,7.3,0.51,8.31,7.22,0.18,0
6.63,36.72,3.22,7.54,0.57,8.91,7.15,0.18,0
5.99,36.97,4.62,7.42,0.6,9.85,7.23,0.19,1
6.62,36.72,2.36,7.53,0.63,7.81,7.19,0.17,0
7.05,36.55,2.8,7.56,0.63,9.28,7.08,0.17,0
6.96,36.58,1.43,7.46,0.54,8.34,7.54,0.17,1
6.93,36.6,2.61,7.63,0.61,8.42,6.98,0.18,0
7.25,36.47,1.61,7.58,0.59,8.01,7.65,0.17,1
7.43,36.4,2.97,7.59,0.57,10.21,7.15,0.17,0
7.57,36.34,2.81,7.47,0.64,9.84,7.44,0.17,0
6.96,36.59,4.42,7.67,0.61,8.72,7.43,0.18,0
7.25,36.47,3.86,7.42,0.57,9.81,7.34,0.18,0
6.85,36.63,2.4,7.52,0.57,7.9,7.04,0.18,0
6.92,36.6,2.98,7.42,0.59,9.73,7.14,0.18,0
7.46,36.39,1.39,7.44,0.61,8.18,7.53,0.18,1
6.99,36.57,2.93,7.52,0.52,8.67,7.29,0.18,0
6.84,36.63,2.13,7.48,0.58,8.89,7.09,0.18,0
7.02,36.56,2.22,7.42,0.57,8.39,7.42,0.18,0
7.7,36.29,0.28,7.47,0.56,9.34,7.16,0.17,0
7.53,36.36,1.5,7.52,0.59,6.66,7.14,0.17,0
7.23,36.48,5.95,7.52,0.58,8.86,7.16,0.18,0
7,36.57,0.48,7.44,0.56,8.85,6.91,0.17,0
7.13,36.52,0.92,7.41,0.57,8.79,7.03,0.17,0
7.07,36.54,3.67,7.51,0.61,8.61,7.02,0.18,0
6.8,36.65,2.61,7.51,0.56,9.68,7.04,0.18,0
7.19,36.49,0.77,7.48,0.62,7.55,7.03,0.17,0
6.39,36.81,1.74,7.52,0.53,9.34,7.55,0.18,1
6.93,36.59,0.9,7.49,0.6,9.59,7.47,0.17,1
7.45,36.39,0.9,7.52,0.67,8.14,7.57,0.17,1
6.49,36.77,4.01,7.63,0.51,8.56,7.51,0.17,1
7.33,36.44,1.06,7.48,0.59,9.04,7.27,0.17,0
6.53,36.76,3.89,7.42,0.6,7.36,7.17,0.18,0
7.54,36.35,1.39,7.49,0.59,8.81,7.13,0.17,0
7.14,36.51,1.7,7.56,0.53,9.42,7.31,0.17,0
7.19,36.49,1.47,7.35,0.57,9.16,7.34,0.18,0
6.93,36.59,3.04,7.55,0.56,8.75,7.23,0.18,0
6.13,36.92,5.3,7.51,0.52,8.83,7.31,0.19,1
7.02,36.56,3.91,7.43,0.56,7.77,7.08,0.18,0
6.81,36.65,5.12,7.51,0.63,7.48,7.08,0.18,0
7.23,36.48,1.39,7.34,0.59,7.58,7.24,0.16,0
6.94,36.59,2.41,7.63,0.59,8.98,7.09,0.17,0
6.92,36.6,2.23,7.47,0.57,8.53,7.16,0.18,0
6.94,36.59,3.97,7.46,0.58,8.49,7.2,0.18,0
6.7,36.69,1.77,7.46,0.57,7.77,7.23,0.17,0
6.93,36.59,4.73,7.52,0.53,9.38,6.76,0.18,0
7.28,36.46,2.17,7.44,0.61,8.75,7.22,0.17,0
7.07,36.54,1.32,7.55,0.6,8.13,7.58,0.17,1
6.7,36.69,1.51,7.45,0.57,8.57,7.38,0.18,0
7.04,36.55,0.76,7.45,0.59,7.84,7.26,0.16,0
7.44,36.39,4.59,7.55,0.58,8.88,7.02,0.18,0
6.76,36.67,3.92,7.48,0.54,8.32,6.99,0.18,0
6.9,36.61,2.49,7.45,0.58,9.26,7.17,0.17,0
6.59,36.73,5.13,7.5,0.57,8.47,7.41,0.18,0
6.32,36.84,0.42,7.46,0.62,8.76,7.29,0.18,0
7.23,36.48,3.18,7.45,0.53,8.54,7.17,0.18,0
6.43,36.8,4.23,7.47,0.57,9.23,7.5,0.18,1
6.73,36.68,1.81,7.53,0.57,8.16,6.85,0.17,0
7.37,36.42,2.09,7.56,0.62,9.7,7.2,0.17,0
7.32,36.44,0.5,7.46,0.58,8.91,7.33,0.17,0
6.77,36.66,2.6,7.43,0.57,8.68,7.17,0.17,0
6.72,36.68,2.07,7.44,0.56,8.56,6.98,0.18,0
7.78,36.26,3.29,7.59,0.58,8.24,7.14,0.18,0
7.07,36.54,2.78,7.36,0.61,8.65,6.99,0.18,0
7.41,36.4,0.37,7.47,0.6,6.18,7.04,0.17,0
6.33,36.84,2.42,7.54,0.57,9.37,7.13,0.18,0
6.8,36.65,1.09,7.54,0.59,8.21,6.9,0.17,0
7.08,36.54,1.09,7.52,0.55,8.18,7.32,0.17,0
7.14,36.51,1.82,7.51,0.56,9.91,7.17,0.17,0
7.1,36.53,1.7,7.53,0.63,8.84,7.29,0.18,0
6.52,36.76,0.67,7.56,0.56,8.9,7.41,0.16,0
7.39,36.41,4.8,7.62,0.56,9.78,6.96,0.18,0
7.02,36.56,3.53,7.58,0.61,8.34,7.12,0.18,0
6.49,36.77,1.31,7.52,0.57,8.75,7.22,0.18,0
6.93,36.59,0.25,7.63,0.54,8.46,6.97,0.16,0
6.55,36.75,3.83,7.41,0.59,7.78,7.36,0.18,0
6.69,36.69,4.92,7.44,0.55,7.44,7.37,0.19,1
6.92,36.6,0.99,7.49,0.56,6.99,6.95,0.18,0
7.1,36.53,1.94,7.59,0.57,9.16,7.11,0.17,0
6.72,36.68,1.44,7.52,0.56,8.39,7.01,0.18,0
6.76,36.67,4.54,7.54,0.6,7.88,6.97,0.18,0
6.88,36.62,1.65,7.46,0.54,8.65,7.06,0.17,0
7.45,36.39,2.4,7.5,0.56,9.22,7.37,0.18,0
7.27,36.46,1.84,7.54,0.53,7.64,7.22,0.18,0
6.89,36.61,2.02,7.54,0.6,9.76,7.15,0.18,0
6.93,36.59,0.76,7.44,0.61,7.77,7.29,0.18,0
7.27,36.46,2.34,7.53,0.64,9.73,6.85,0.17,0
7.03,36.56,2.3,7.45,0.58,8.73,7.38,0.17,0
7.12,36.52,2.14,7.4,0.62,9.31,7.44,0.17,0
7.48,36.38,2,7.59,0.56,7.33,7.04,0.17,0
7.07,36.54,2.75,7.42,0.62,8.06,7.3,0.18,0
6.86,36.62,5.07,7.52,0.54,8.7,7.37,0.18,0
7.31,36.44,2.48,7.44,0.52,8.93,7.3,0.18,0
7.16,36.51,3.25,7.4,0.52,8.29,7.29,0.17,0
7.22,36.48,2.66,7.44,0.53,7.52,6.94,0.18,0
7.66,36.31,2.18,7.47,0.62,9.7,7.45,0.17,1
7.68,36.3,3.33,7.39,0.54,8.73,7.1,0.17,0
6.95,36.59,3.73,7.71,0.56,7.31,7.06,0.18,0
6.8,36.65,1.89,7.34,0.55,8.67,7.22,0.17,0
7.42,36.4,2.22,7.44,0.59,6.95,7.34,0.17,0
6.53,36.76,1.36,7.39,0.55,8.36,6.99,0.17,0
6.52,36.76,1.52,7.54,0.56,7.87,7.24,0.18,0
7.48,36.38,2.39,7.46,0.6,7.78,6.97,0.17,0
7.33,36.44,1.76,7.42,0.59,10.44,7.64,0.17,1
6.4,36.81,2.49,7.43,0.59,10.28,7.37,0.18,0
6.71,36.68,4.47,7.55,0.55,8.23,7.27,0.18,0
6.87,36.62,3.21,7.52,0.54,8.37,6.86,0.18,0
7.2,36.49,4.13,7.44,0.51,8.47,7.34,0.18,0
6.67,36.7,3.97,7.47,0.6,8.51,6.86,0.18,0
6.83,36.64,2.72,7.51,0.59,8.24,7.33,0.18,0
7.63,36.32,3.28,7.47,0.59,8.7,7.43,0.18,0
6.67,36.7,3.27,7.5,0.59,7.41,7.04,0.18,0
6.91,36.6,1.75,7.47,0.54,7.75,7.02,0.17,0
6.98,36.58,3.68,7.52,0.65,9.07,7.53,0.18,1
6.52,36.76,1.25,7.54,0.55,8.72,6.95,0.17,0
6.01,36.96,1.54,7.32,0.59,8.4,6.93,0.18,1
6.92,36.6,3.86,7.46,0.59,9.56,7.31,0.18,0
6.99,36.57,1.25,7.5,0.6,8.04,7.21,0.17,0
6.02,36.96,4.53,7.52,0.53,8.4,7.28,0.18,1
7.09,36.53,1.31,7.55,0.57,8.02,7.41,0.18,0
7.05,36.55,2.61,7.52,0.54,9.1,7.25,0.17,0
6.52,36.76,2.51,7.48,0.6,9.19,7.07,0.17,0
7.12,36.52,1.73,7.39,0.65,9.28,7.41,0.18,1
6.77,36.66,1.58,7.47,0.54,8.43,7.21,0.17,0
7.18,36.5,1.82,7.53,0.61,8.46,7.43,0.18,0
6.6,36.73,3.22,7.58,0.58,7.75,6.93,0.17,0
7.11,36.52,3.72,7.45,0.55,8.8,7.23,0.19,1
6.96,36.58,1.48,7.55,0.61,9,7.44,0.17,0
7.01,36.57,0.29,7.53,0.52,8.86,7.52,0.17,1
6.76,36.67,0.51,7.57,0.53,9.54,7.04,0.17,0
6.93,36.59,3.95,7.41,0.6,8.81,7.5,0.18,1
6.69,36.69,3.86,7.42,0.57,8.8,7.25,0.19,1
6.97,36.58,1.49,7.53,0.63,7.62,7.09,0.17,0
6.8,36.65,2.86,7.52,0.56,8.69,7.11,0.17,0
6.82,36.64,0.62,7.47,0.62,8.3,6.94,0.17,0
6.28,36.86,3,7.46,0.55,9.09,7.27,0.18,0
7.01,36.57,1.51,7.44,0.59,9.25,7.43,0.18,0
6.39,36.81,2.26,7.5,0.55,7.67,7.18,0.17,0
6.53,36.76,2.26,7.59,0.58,7.74,7.14,0.17,0
6.68,36.7,3.58,7.53,0.62,9.76,7.41,0.18,0
6.47,36.78,5.67,7.51,0.56,8.43,7.18,0.19,1
7.46,36.38,2.33,7.51,0.59,9.11,7.2,0.18,0
6.59,36.73,0.34,7.45,0.57,7.61,7.31,0.17,0
6.86,36.63,4.17,7.6,0.58,7.39,7.2,0.17,0
7.5,36.37,1.62,7.61,0.6,7.89,7.3,0.17,0
6.53,36.76,3.77,7.51,0.57,7.89,7.08,0.19,1
6.97,36.58,3.12,7.55,0.53,7.82,6.99,0.18,0
7.25,36.47,2.78,7.56,0.57,9.02,7.43,0.18,0
7.02,36.56,2.39,7.53,0.57,9.05,7.07,0.17,0
7.01,36.56,2.22,7.49,0.59,8.69,7.38,0.18,0
6.57,36.74,3.48,7.59,0.54,9.21,6.96,0.18,0
6.15,36.91,2.26,7.31,0.58,8.48,7.13,0.18,0
6.88,36.61,3.06,7.49,0.58,7.74,7.13,0.18,0
6.59,36.73,6.21,7.53,0.56,8.29,7.06,0.18,0
6.58,36.74,6.03,7.57,0.58,7.54,7.23,0.19,1
7.11,36.53,3.3,7.39,0.55,8.23,7.2,0.18,0
6.64,36.71,2.76,7.59,0.51,8.5,7.09,0.18,0
7.71,36.28,0.39,7.45,0.6,8.73,6.98,0.17,0
6.86,36.62,0.63,7.41,0.55,8.84,7.23,0.17,0
6.89,36.61,0.55,7.38,0.59,8.67,7.27,0.16,0
6.88,36.62,3.08,7.57,0.5,9.85,6.9,0.17,0
7.32,36.44,0.2,7.47,0.57,9.06,7.43,0.17,0
6.38,36.82,1.97,7.56,0.54,8.2,7.17,0.17,0
7.37,36.42,0.97,7.48,0.58,8.62,7.28,0.16,0
6.68,36.7,2.25,7.47,0.56,7.81,6.83,0.17,0
7.34,36.43,4.48,7.53,0.59,7.56,7.18,0.18,0
6.69,36.69,1.73,7.53,0.59,9.28,7.1,0.18,0
7.11,36.52,3.37,7.5,0.56,8.42,7.06,0.18,0
7.81,36.24,0.38,7.55,0.57,8.84,7.46,0.17,1
6.36,36.82,2.94,7.54,0.56,9.37,6.95,0.18,0
6.19,36.89,4.47,7.53,0.5,7.16,6.84,0.18,0
7.37,36.42,2.74,7.49,0.57,8.44,6.76,0.17,0
6.74,36.67,2.21,7.49,0.62,8.62,7.45,0.17,1
6.66,36.71,2.98,7.62,0.6,8.61,7.25,0.17,0
6.67,36.7,3.13,7.36,0.55,8.23,7,0.18,0
6.67,36.7,2.86,7.62,0.59,8.17,7.31,0.18,0
7.8,36.25,1.79,7.44,0.57,8.56,7.25,0.17,0
7.36,36.43,0.25,7.4,0.58,8.7,6.96,0.17,0
7.11,36.53,3.68,7.53,0.57,8.51,7.07,0.18,0
7.14,36.51,1.96,7.51,0.58,8.3,7.2,0.18,0
6.79,36.65,0.5,7.6,0.56,8.08,7.09,0.17,0
